Date,Round,Rounds / Month,Month,Year,"Cumulative Strokes",Course,Hole,Club,Type,Dist.,Par,"Feet to YardConversion",Distance Range,Shot Distance,PGA Strokes Remaining,Strokes Gained on PGA,"%Gain",Strokes Gained on my Average,"%Gain2",Proximity Percentage compared to start distance,Green Hit,Fairway Hit,Strokes / Hole,GIR,GIRP,Par Comp.,Albatros,Eagle,Birdie,Par3,Bogey,Double Bogey,Double Bogey +,Putts per hole,Score per hole,Score per round,Pick up score,Notes
15/04/2018,2,1,4,2018,50,Lahinch (G),12,D,TEE SHOT,465,5,465,460 - 479 yards,255,4.1975,-0.2775,-0.2775,-0.103065598,-0.103065598,0.451612903,0,0,1,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,51,Lahinch (G),12,5W,ROUGH,210,,210,200 - 219 yards,200.6666667,3.475,0.515,0.515,0.616061441,0.616061441,0.044444444,1,,2,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,52,Lahinch (G),12,P,GREEN,28,,9.333333333,21-30,7,1.96,-0.46,-0.46,-0.359221393,-0.359221393,0.25,,,3,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,53,Lahinch (G),12,P,GREEN,7,5,2.333333333,7,2.333333333,1.42,0.42,0.42,0.520778607,0.520778607,0,,,4,1,1,-1,,,1,,,,,2,4,,0,0
15/04/2018,2,1,4,2018,54,Lahinch (G),13,D,TEE SHOT,267,4,267,260 - 279 yards,224,3.52,-0.2795,-0.2795,-0.105065598,-0.105065598,0.161048689,0,0,1,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,55,Lahinch (G),13,60,ROUGH,43,,43,40 - 59 yards,41,2.7995,0.4595,0.4595,0.560561441,0.560561441,0.046511628,1,,2,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,56,Lahinch (G),13,P,GREEN,6,,2,6,1.666666667,1.34,-0.67,-0.67,-0.569221393,-0.569221393,0.166666667,,,3,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,57,Lahinch (G),13,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
15/04/2018,2,1,4,2018,58,Lahinch (G),14,D,TEE SHOT,400,4,400,400 - 419 yards,214,3.99,-0.353,-0.353,-0.178565598,-0.178565598,0.465,0,0,1,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,59,Lahinch (G),14,3W,ROUGH,186,,186,180 - 199 yards,143,3.343,-0.4565,-0.4565,-0.355438559,-0.355438559,0.231182796,0,,2,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,60,Lahinch (G),14,60,ROUGH,43,,43,40 - 59 yards,28,2.7995,-0.6805,-0.6805,-0.579438559,-0.579438559,0.348837209,0,,3,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,61,Lahinch (G),14,60,SAND,15,,15,0 - 19 yards,9,2.48,-0.3675,-0.3675,-0.145474359,-0.145474359,0.4,1,,4,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,62,Lahinch (G),14,P,GREEN,18,,6,16-20,5.333333333,1.8475,-0.1625,-0.1625,-0.061721393,-0.061721393,0.111111111,,,5,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,63,Lahinch (G),14,P,GREEN,2,4,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,6,0,0,2,,,,,,1,,2,6,,0,0
15/04/2018,2,1,4,2018,64,Lahinch (G),15,D,TEE SHOT,390,4,390,380 - 399 yards,234,3.975,-0.293,-0.293,-0.118565598,-0.118565598,0.4,0,0,1,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,65,Lahinch (G),15,54,SAND,156,,156,140 - 159 yards,36,3.268,-0.582,-0.582,-0.359974359,-0.359974359,0.769230769,0,,2,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,66,Lahinch (G),15,PW,FAIRWAY,120,,120,120 - 139 yards,112.3333333,2.85,-0.056,-0.056,0.021346939,0.021346939,0.063888889,1,,3,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,67,Lahinch (G),15,P,GREEN,23,4,7.666666667,21-30,7.666666667,1.906,0.906,0.906,1.006778607,1.006778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
15/04/2018,2,1,4,2018,68,Lahinch (G),16,6I,TEE SHOT,192,3,192,180 - 199 yards,170,3.092,-0.517,-0.517,-0.342565598,-0.342565598,0.114583333,0,,1,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,69,Lahinch (G),16,60,ROUGH,22,,22,20 - 39 yards,12,2.609,-0.571,-0.571,-0.469938559,-0.469938559,0.454545455,0,,2,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,70,Lahinch (G),16,P,FAIRWAY,10,,10,0 - 19 yards,8.333333333,2.18,-0.05,-0.05,0.027346939,0.027346939,0.166666667,1,,3,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,71,Lahinch (G),16,P,GREEN,5,3,1.666666667,5,1.666666667,1.23,0.23,0.23,0.330778607,0.330778607,0,,,4,0,0,1,,,,,1,,,1,4,,0,0
15/04/2018,2,1,4,2018,72,Lahinch (G),17,D,TEE SHOT,376,4,376,360 - 379 yards,189,3.952,-0.1665,-0.1665,0.007934402,0.007934402,0.497340426,0,1,1,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,73,Lahinch (G),17,3W,FAIRWAY,187,,187,180 - 199 yards,155,3.1185,-0.5855,-0.5855,-0.508153061,-0.508153061,0.171122995,0,,2,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,74,Lahinch (G),17,60,ROUGH,32,,32,20 - 39 yards,20,2.704,-0.52,-0.52,-0.418938559,-0.418938559,0.375,0,,3,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,75,Lahinch (G),17,PW,FAIRWAY,12,,12,0 - 19 yards,11.66666667,2.224,0.214,0.214,0.291346939,0.291346939,0.027777778,1,,4,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,76,Lahinch (G),17,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,0,1,,,,,1,,,1,5,,0,0
15/04/2018,2,1,4,2018,77,Lahinch (G),18,D,TEE SHOT,465,5,465,460 - 479 yards,243,4.1975,-0.1355,-0.1355,0.038934402,0.038934402,0.477419355,0,1,1,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,78,Lahinch (G),18,3W,FAIRWAY,222,,222,220 - 239 yards,146,3.333,-0.407,-0.407,-0.329653061,-0.329653061,0.342342342,0,,2,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,79,Lahinch (G),18,7I,FAIRWAY,76,,76,60 - 79 yards,54,2.74,-0.68,-0.68,-0.602653061,-0.602653061,0.289473684,0,,3,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,80,Lahinch (G),18,P,FAIRWAY,22,,22,20 - 39 yards,21.33333333,2.42,0.41,0.41,0.487346939,0.487346939,0.03030303,1,,4,,,,,,,,,,,,,,0,0
15/04/2018,2,1,4,2018,81,Lahinch (G),18,P,GREEN,2,5,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,1,0,,,,1,,,,1,5,81,0,0
21/04/2018,3,2,4,2018,1,Dunmurry Springs (W),1,D,TEE SHOT,381,4,381,380 - 399 yards,292,3.9615,0.189,0.189,0.363434402,0.363434402,0.233595801,0,1,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,2,Dunmurry Springs (W),1,60,FAIRWAY,89,,89,80 - 99 yards,86,2.7725,0.2125,0.2125,0.289846939,0.289846939,0.033707865,1,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,3,Dunmurry Springs (W),1,P,GREEN,9,,3,9,2.666666667,1.56,-0.45,-0.45,-0.349221393,-0.349221393,0.111111111,,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,4,Dunmurry Springs (W),1,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
21/04/2018,3,2,4,2018,5,Dunmurry Springs (W),2,5W,TEE SHOT,331,4,331,320 - 339 yards,229,3.8285,0.0235,0.0235,0.197934402,0.197934402,0.3081571,0,1,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,6,Dunmurry Springs (W),2,54,FAIRWAY,102,,102,100 - 119 yards,100,2.805,0.465,0.465,0.542346939,0.542346939,0.019607843,1,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,7,Dunmurry Springs (W),2,P,GREEN,6,4,2,6,2,1.34,0.34,0.34,0.440778607,0.440778607,0,,,3,1,1,-1,,,1,,,,,1,3,,0,0
21/04/2018,3,2,4,2018,8,Dunmurry Springs (W),3,D,TEE SHOT,390,4,390,380 - 399 yards,222,3.975,-0.839,-0.839,-0.664565598,-0.664565598,0.430769231,0,0,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,9,Dunmurry Springs (W),3,7I,RECOVERY,168,,168,160 - 179 yards,67,3.814,0.0115,0.0115,0.211323529,0.211323529,0.601190476,0,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,10,Dunmurry Springs (W),3,54,FAIRWAY,101,,101,100 - 119 yards,99.33333333,2.8025,0.5725,0.5725,0.649846939,0.649846939,0.01650165,1,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,11,Dunmurry Springs (W),3,P,GREEN,5,4,1.666666667,5,1.666666667,1.23,0.23,0.23,0.330778607,0.330778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
21/04/2018,3,2,4,2018,12,Dunmurry Springs (W),4,D,TEE SHOT,321,4,321,320 - 339 yards,242,3.7935,-0.164,-0.164,0.010434402,0.010434402,0.246105919,0,0,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,13,Dunmurry Springs (W),4,60,ROUGH,79,,79,60 - 79 yards,70.66666667,2.9575,0.0275,0.0275,0.128561441,0.128561441,0.105485232,1,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,14,Dunmurry Springs (W),4,P,GREEN,25,,8.333333333,21-30,6.666666667,1.93,-0.3,-0.3,-0.199221393,-0.199221393,0.2,,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,15,Dunmurry Springs (W),4,P,GREEN,5,,1.666666667,5,1.333333333,1.23,-0.78,-0.78,-0.679221393,-0.679221393,0.2,,,4,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,16,Dunmurry Springs (W),4,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,1,1,1,,,,,1,,,3,5,,0,0
21/04/2018,3,2,4,2018,17,Dunmurry Springs (W),5,D,TEE SHOT,331,4,331,320 - 339 yards,263,3.8285,0.1085,0.1085,0.282934402,0.282934402,0.205438066,0,1,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,18,Dunmurry Springs (W),5,60,FAIRWAY,68,,68,60 - 79 yards,65.66666667,2.72,0.3,0.3,0.377346939,0.377346939,0.034313725,1,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,19,Dunmurry Springs (W),5,P,GREEN,7,,2.333333333,7,2,1.42,-0.59,-0.59,-0.489221393,-0.489221393,0.142857143,,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,20,Dunmurry Springs (W),5,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
21/04/2018,3,2,4,2018,21,Dunmurry Springs (W),6,D,TEE SHOT,470,5,470,460 - 479 yards,212,4.225,-0.799,-0.799,-0.624565598,-0.624565598,0.54893617,0,0,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,22,Dunmurry Springs (W),6,8I,RECOVERY,258,,258,240 - 259 yards,101,4.024,-0.194,-0.194,0.005823529,0.005823529,0.608527132,0,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,23,Dunmurry Springs (W),6,8I,ROUGH,157,,157,140 - 159 yards,154.3333333,3.218,0.718,0.718,0.819061441,0.819061441,0.016985138,1,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,24,Dunmurry Springs (W),6,P,GREEN,8,,2.666666667,8,2.333333333,1.5,-0.51,-0.51,-0.409221393,-0.409221393,0.125,,,4,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,25,Dunmurry Springs (W),6,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,1,1,0,,,,1,,,,2,5,,0,0
21/04/2018,3,2,4,2018,26,Dunmurry Springs (W),7,7I,TEE SHOT,162,3,162,160 - 179 yards,134,2.996,-0.484,-0.484,-0.309565598,-0.309565598,0.172839506,0,,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,27,Dunmurry Springs (W),7,60,FAIRWAY,28,,28,20 - 39 yards,23,2.48,-0.3,-0.3,-0.222653061,-0.222653061,0.178571429,1,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,28,Dunmurry Springs (W),7,P,GREEN,15,,5,Nov-15,4.333333333,1.78,-0.23,-0.23,-0.129221393,-0.129221393,0.133333333,,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,29,Dunmurry Springs (W),7,P,GREEN,2,3,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,0,1,1,,,,,1,,,2,4,,0,0
21/04/2018,3,2,4,2018,30,Dunmurry Springs (W),8,D,TEE SHOT,388,4,388,380 - 399 yards,245,3.972,0.0515,0.0515,0.225934402,0.225934402,0.368556701,0,1,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,31,Dunmurry Springs (W),8,PW,FAIRWAY,143,,143,140 - 159 yards,133.6666667,2.9205,-0.0395,-0.0395,0.037846939,0.037846939,0.065268065,1,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,32,Dunmurry Springs (W),8,P,GREEN,28,,9.333333333,21-30,9,1.96,-0.05,-0.05,0.050778607,0.050778607,0.035714286,,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,33,Dunmurry Springs (W),8,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
21/04/2018,3,2,4,2018,34,Dunmurry Springs (W),9,D,TEE SHOT,353,4,353,340 - 359 yards,261,3.899,-0.097,-0.097,0.077434402,0.077434402,0.260623229,0,0,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,35,Dunmurry Springs (W),9,60,ROUGH,92,,92,80 - 99 yards,89.66666667,2.996,0.576,0.576,0.677061441,0.677061441,0.025362319,1,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,36,Dunmurry Springs (W),9,P,GREEN,7,,2.333333333,7,2,1.42,-0.59,-0.59,-0.489221393,-0.489221393,0.142857143,,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,37,Dunmurry Springs (W),9,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
21/04/2018,3,2,4,2018,38,Dunmurry Springs (W),10,PW,TEE SHOT,122,3,122,120 - 139 yards,104,2.988,-0.554,-0.554,-0.379565598,-0.379565598,0.147540984,0,,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,39,Dunmurry Springs (W),10,60,ROUGH,18,,18,0 - 19 yards,7,2.542,-0.824,-0.824,-0.722938559,-0.722938559,0.611111111,0,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,40,Dunmurry Springs (W),10,60,ROUGH,11,,11,0 - 19 yards,8.333333333,2.366,-0.134,-0.134,-0.032938559,-0.032938559,0.242424242,1,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,41,Dunmurry Springs (W),10,P,GREEN,8,3,2.666666667,8,2.666666667,1.5,0.5,0.5,0.600778607,0.600778607,0,,,4,0,0,1,,,,,1,,,1,4,,0,0
21/04/2018,3,2,4,2018,42,Dunmurry Springs (W),11,D,TEE SHOT,390,4,390,380 - 399 yards,203,3.975,-0.1435,-0.1435,0.030934402,0.030934402,0.479487179,0,1,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,43,Dunmurry Springs (W),11,5W,FAIRWAY,187,,187,180 - 199 yards,179.3333333,3.1185,0.2125,0.2125,0.289846939,0.289846939,0.040998217,1,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,44,Dunmurry Springs (W),11,P,GREEN,23,,7.666666667,21-30,7,1.906,-0.104,-0.104,-0.003221393,-0.003221393,0.086956522,,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,45,Dunmurry Springs (W),11,P,GREEN,2,4,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
21/04/2018,3,2,4,2018,46,Dunmurry Springs (W),12,6I,TEE SHOT,178,3,178,160 - 179 yards,132,3.044,-0.586,-0.586,-0.411565598,-0.411565598,0.258426966,0,,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,47,Dunmurry Springs (W),12,60,FAIRWAY,46,,46,40 - 59 yards,40.66666667,2.63,-0.1725,-0.1725,-0.095153061,-0.095153061,0.115942029,1,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,48,Dunmurry Springs (W),12,P,GREEN,16,,5.333333333,16-20,4.666666667,1.8025,-0.2075,-0.2075,-0.106721393,-0.106721393,0.125,,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,49,Dunmurry Springs (W),12,P,GREEN,2,3,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,0,1,1,,,,,1,,,2,4,,0,0
21/04/2018,3,2,4,2018,50,Dunmurry Springs (W),13,D,TEE SHOT,380,4,380,380 - 399 yards,267,3.96,0.1275,0.1275,0.301934402,0.301934402,0.297368421,0,1,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,51,Dunmurry Springs (W),13,50,FAIRWAY,113,,113,100 - 119 yards,92,2.8325,-0.5775,-0.5775,-0.500153061,-0.500153061,0.185840708,0,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,52,Dunmurry Springs (W),13,P,FAIRWAY,21,,21,20 - 39 yards,19.33333333,2.41,0.18,0.18,0.257346939,0.257346939,0.079365079,1,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,53,Dunmurry Springs (W),13,P,GREEN,5,4,1.666666667,5,1.666666667,1.23,0.23,0.23,0.330778607,0.330778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
21/04/2018,3,2,4,2018,54,Dunmurry Springs (W),14,D,TEE SHOT,480,5,480,480 - 499 yards,240,4.28,-0.17,-0.17,0.004434402,0.004434402,0.5,0,1,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,55,Dunmurry Springs (W),14,8I,FAIRWAY,240,,240,240 - 259 yards,129,3.45,-0.769,-0.769,-0.691653061,-0.691653061,0.4625,0,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,56,Dunmurry Springs (W),14,PW,SAND,111,,111,100 - 119 yards,87,3.219,-0.409,-0.409,-0.186974359,-0.186974359,0.216216216,0,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,57,Dunmurry Springs (W),14,60,ROUGH,24,,24,20 - 39 yards,20,2.628,-0.05,-0.05,0.051061441,0.051061441,0.166666667,1,,4,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,58,Dunmurry Springs (W),14,P,GREEN,12,,4,Nov-15,3.666666667,1.678,-0.332,-0.332,-0.231221393,-0.231221393,0.083333333,,,5,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,59,Dunmurry Springs (W),14,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,6,0,1,1,,,,,1,,,2,6,,0,0
21/04/2018,3,2,4,2018,60,Dunmurry Springs (W),15,8I,TEE SHOT,152,3,152,140 - 159 yards,142,2.982,-0.198,-0.198,-0.023565598,-0.023565598,0.065789474,0,,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,61,Dunmurry Springs (W),15,P,FAIRWAY,10,,10,0 - 19 yards,9,2.18,0.14,0.14,0.217346939,0.217346939,0.1,1,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,62,Dunmurry Springs (W),15,P,GREEN,3,3,1,3,1,1.04,0.04,0.04,0.140778607,0.140778607,0,,,3,0,1,0,,,,1,,,,1,3,,0,0
21/04/2018,3,2,4,2018,63,Dunmurry Springs (W),16,D,TEE SHOT,390,4,390,380 - 399 yards,225,3.975,-0.275,-0.275,-0.100565598,-0.100565598,0.423076923,0,0,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,64,Dunmurry Springs (W),16,9I,ROUGH,165,,165,160 - 179 yards,138,3.25,-0.22,-0.22,-0.118938559,-0.118938559,0.163636364,0,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,65,Dunmurry Springs (W),16,9I,FAIRWAY,27,,27,20 - 39 yards,24,2.47,-0.09,-0.09,-0.012653061,-0.012653061,0.111111111,1,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,66,Dunmurry Springs (W),16,P,GREEN,9,,3,9,2.666666667,1.56,-0.45,-0.45,-0.349221393,-0.349221393,0.111111111,,,4,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,67,Dunmurry Springs (W),16,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,1,1,,,,,1,,,2,5,,0,0
21/04/2018,3,2,4,2018,68,Dunmurry Springs (W),17,D,TEE SHOT,490,5,490,480 - 499 yards,270,4.345,0.025,0.025,0.199434402,0.199434402,0.448979592,0,1,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,69,Dunmurry Springs (W),17,3W,FAIRWAY,220,,220,220 - 239 yards,200,3.32,-0.27,-0.27,-0.192653061,-0.192653061,0.090909091,0,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,70,Dunmurry Springs (W),17,60,ROUGH,20,,20,20 - 39 yards,13.66666667,2.59,-0.28,-0.28,-0.178938559,-0.178938559,0.316666667,1,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,71,Dunmurry Springs (W),17,P,GREEN,19,,6.333333333,16-20,4.666666667,1.87,-0.36,-0.36,-0.259221393,-0.259221393,0.263157895,,,4,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,72,Dunmurry Springs (W),17,P,GREEN,5,,1.666666667,5,1.333333333,1.23,-0.78,-0.78,-0.679221393,-0.679221393,0.2,,,5,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,73,Dunmurry Springs (W),17,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,6,1,1,1,,,,,1,,,3,6,,0,0
21/04/2018,3,2,4,2018,74,Dunmurry Springs (W),18,D,TEE SHOT,400,4,400,400 - 419 yards,211,3.99,-0.3695,-0.3695,-0.195065598,-0.195065598,0.4725,0,0,1,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,75,Dunmurry Springs (W),18,5I,ROUGH,189,,189,180 - 199 yards,170,3.3595,-0.0185,-0.0185,0.082561441,0.082561441,0.100529101,0,,2,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,76,Dunmurry Springs (W),18,P,FAIRWAY,19,,19,0 - 19 yards,16.33333333,2.378,-0.122,-0.122,-0.044653061,-0.044653061,0.140350877,1,,3,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,77,Dunmurry Springs (W),18,P,GREEN,8,,2.666666667,8,2.333333333,1.5,-0.51,-0.51,-0.409221393,-0.409221393,0.125,,,4,,,,,,,,,,,,,,0,0
21/04/2018,3,2,4,2018,78,Dunmurry Springs (W),18,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,1,1,,,,,1,,,2,5,78,0,0
22/04/2018,4,3,4,2018,1,Blainroe (W),1,D,TEE SHOT,367,4,367,360 - 379 yards,232,3.934,0.039,0.039,0.213434402,0.213434402,0.367847411,0,1,1,,,,,,,,,,,,,,0,0
22/04/2018,4,3,4,2018,2,Blainroe (W),1,50,FAIRWAY,135,,135,120 - 139 yards,116,2.895,-0.671,-0.671,-0.593653061,-0.593653061,0.140740741,0,,2,,,,,,,,,,,,,,0,0
22/04/2018,4,3,4,2018,3,Blainroe (W),1,60,ROUGH,19,,19,0 - 19 yards,18.33333333,2.566,0.556,0.556,0.657061441,0.657061441,0.035087719,1,,3,,,,,,,,,,,,,,0,0
22/04/2018,4,3,4,2018,4,Blainroe (W),1,P,GREEN,2,4,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
22/04/2018,4,3,4,2018,5,Blainroe (W),2,D,TEE SHOT,410,4,410,400 - 419 yards,220,4.005,-0.84,-0.84,-0.665565598,-0.665565598,0.463414634,0,0,1,,,,,,,,,,,,,,0,0
22/04/2018,4,3,4,2018,6,Blainroe (W),2,9I,RECOVERY,190,,190,180 - 199 yards,31,3.845,-0.1315,-0.1315,0.068323529,0.068323529,0.836842105,0,,2,,,,,,,,,,,,,,0,0
22/04/2018,4,3,4,2018,7,Blainroe (W),2,8I,FAIRWAY,159,,159,140 - 159 yards,140,2.9765,-0.4015,-0.4015,-0.324153061,-0.324153061,0.119496855,0,,3,,,,,,,,,,,,,,0,0
22/04/2018,4,3,4,2018,8,Blainroe (W),2,P,FAIRWAY,19,4,19,0 - 19 yards,19,2.378,1.378,1.378,1.455346939,1.455346939,0,,,4,,,0,,,,1,,,,0,4,,0,0
22/04/2018,4,3,4,2018,9,Blainroe (W),3,D,TEE SHOT,399,4,399,380 - 399 yards,257,3.9885,0.0715,0.0715,0.245934402,0.245934402,0.355889724,0,1,1,,,,,,,,,,,,,,0,0
22/04/2018,4,3,4,2018,10,Blainroe (W),3,50,FAIRWAY,142,,142,140 - 159 yards,124,2.917,-0.439,-0.439,-0.361653061,-0.361653061,0.126760563,0,,2,,,,,,,,,,,,,,0,0
22/04/2018,4,3,4,2018,11,Blainroe (W),3,P,FAIRWAY,18,,18,0 - 19 yards,17.33333333,2.356,0.346,0.346,0.423346939,0.423346939,0.037037037,1,,3,,,,,,,,,,,,,,0,0
22/04/2018,4,3,4,2018,12,Blainroe (W),3,P,GREEN,2,4,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
22/04/2018,4,3,4,2018,13,Blainroe (W),4,D,TEE SHOT,501,5,501,500 - 519 yards,255,4.4165,-0.0725,-0.0725,0.101934402,0.101934402,0.491017964,0,1,1,,,,,,,,,,,,,,0,0
